num_healthy_workers,num_in_flight_async_sample_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_agent_steps_sampled_this_iter,num_agent_steps_trained_this_iter,num_agent_steps_sampled_throughput_per_sec,num_agent_steps_trained_throughput_per_sec,timesteps_total,num_env_steps_sampled_lifetime,num_agent_steps_sampled_lifetime,num_steps_trained_this_iter,agent_timesteps_total,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,custom_metrics/train_policy_loss_assault,custom_metrics/train_vf_loss_assault,custom_metrics/train_entropy_assault,custom_metrics/train_total_loss_assault,custom_metrics/train_policy_loss_defend,custom_metrics/train_vf_loss_defend,custom_metrics/train_entropy_defend,custom_metrics/train_total_loss_defend,custom_metrics/train_policy_loss_support,custom_metrics/train_vf_loss_support,custom_metrics/train_entropy_support,custom_metrics/train_total_loss_support,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,env_runners/episode_reward_max,env_runners/episode_reward_min,env_runners/episode_reward_mean,env_runners/episode_len_mean,env_runners/episodes_timesteps_total,env_runners/num_faulty_episodes,env_runners/num_episodes,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/episode_return_mean,env_runners/episodes_this_iter,timers/training_iteration_time_ms,timers/restore_workers_time_ms,timers/training_step_time_ms,timers/sample_time_ms,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,env_runners/hist_stats/episode_reward,env_runners/hist_stats/episode_lengths,info/learner/defend_policy/num_agent_steps_trained,info/learner/defend_policy/num_grad_updates_lifetime,info/learner/defend_policy/diff_num_grad_updates_vs_sampler_policy,info/learner/assault_policy/num_agent_steps_trained,info/learner/assault_policy/num_grad_updates_lifetime,info/learner/assault_policy/diff_num_grad_updates_vs_sampler_policy,info/learner/support_policy/num_agent_steps_trained,info/learner/support_policy/num_grad_updates_lifetime,info/learner/support_policy/diff_num_grad_updates_vs_sampler_policy,info/learner/defend_policy/learner_stats/allreduce_latency,info/learner/defend_policy/learner_stats/grad_gnorm,info/learner/defend_policy/learner_stats/cur_kl_coeff,info/learner/defend_policy/learner_stats/cur_lr,info/learner/defend_policy/learner_stats/total_loss,info/learner/defend_policy/learner_stats/policy_loss,info/learner/defend_policy/learner_stats/vf_loss,info/learner/defend_policy/learner_stats/vf_explained_var,info/learner/defend_policy/learner_stats/kl,info/learner/defend_policy/learner_stats/entropy,info/learner/defend_policy/learner_stats/entropy_coeff,info/learner/assault_policy/learner_stats/allreduce_latency,info/learner/assault_policy/learner_stats/grad_gnorm,info/learner/assault_policy/learner_stats/cur_kl_coeff,info/learner/assault_policy/learner_stats/cur_lr,info/learner/assault_policy/learner_stats/total_loss,info/learner/assault_policy/learner_stats/policy_loss,info/learner/assault_policy/learner_stats/vf_loss,info/learner/assault_policy/learner_stats/vf_explained_var,info/learner/assault_policy/learner_stats/kl,info/learner/assault_policy/learner_stats/entropy,info/learner/assault_policy/learner_stats/entropy_coeff,info/learner/support_policy/learner_stats/allreduce_latency,info/learner/support_policy/learner_stats/grad_gnorm,info/learner/support_policy/learner_stats/cur_kl_coeff,info/learner/support_policy/learner_stats/cur_lr,info/learner/support_policy/learner_stats/total_loss,info/learner/support_policy/learner_stats/policy_loss,info/learner/support_policy/learner_stats/vf_loss,info/learner/support_policy/learner_stats/vf_explained_var,info/learner/support_policy/learner_stats/kl,info/learner/support_policy/learner_stats/entropy,info/learner/support_policy/learner_stats/entropy_coeff
0,0,0,88440,88440,2211,2211,8040,8040,60.464774064712905,60.464774064712905,88440,88440,88440,8040,88440,False,11,default,2026-03-04_18-17-47,1772648267,132.97113752365112,1453.3096282482147,7,f75a3a54acca,172.18.0.2,1453.3096282482147,11,-0.012638926361909225,1.0070624748865764,-0.3699912244365329,0.5164636770884196,-0.017591520678251982,0.6343603918949763,-0.39767331977685294,0.3199165791273117,-0.022465827114259204,0.8340486546357473,-0.4106886734565099,0.4130701541900635,2211,2211,88440,88440,9984.58165665834,5839.820550913346,8714.683283946026,500.0,2000,0,0,9984.58165665834,5839.820550913346,8714.683283946026,0,133647.704,0.013,133647.652,132871.253,769.015,261.373,0.004,2211,2211,88440,88440,2.432596685082873,6.651381215469616,"[9984.58165665834, 5839.820550913346, 9689.147568833869, 9345.183359378552]","[500, 500, 500, 500]",482.4,315.5,14.5,459.42857142857144,441.5,20.5,482.4,315.5,14.5,0.0,0.5,1.5187499999999996,0.00028392,0.3199165791273117,-0.017591520678251982,0.6343603918949763,0.41082993149757385,0.011117072282650043,-0.39767331977685294,0.008660000000000001,0.0,0.5,1.5187500000000003,0.00028392,0.5164636770884196,-0.012638926361909225,1.0070624748865764,0.6577345090253013,0.014727402440690813,-0.3699912244365329,0.008660000000000001,0.0,0.5,1.0125,0.00028392,0.4130701541900635,-0.022465827114259204,0.8340486546357473,0.6941742539405823,0.014770462194671078,-0.4106886734565099,0.008660000000000001
0,0,0,96480,96480,2412,2412,8040,8040,60.11537965059514,60.11537965059514,96480,96480,96480,8040,96480,False,12,default,2026-03-04_18-20-01,1772648401,133.74369478225708,1587.0533230304718,7,f75a3a54acca,172.18.0.2,1587.0533230304718,12,-0.00499118327362729,1.2223838056836809,-0.3665332006556647,0.63124961015724,-0.007865183365841707,0.5713016698757808,-0.39363838036855064,0.2980217203497887,-0.014629500309577754,0.7448227763175964,-0.4035799672206243,0.3762938251097997,2412,2412,96480,96480,9984.58165665834,5839.820550913346,8714.683283946026,500.0,2000,0,0,9984.58165665834,5839.820550913346,8714.683283946026,0,133677.504,0.013,133677.451,132904.217,765.72,262.498,0.004,2412,2412,96480,96480,2.3325714285714287,6.68114285714286,"[9984.58165665834, 5839.820550913346, 9689.147568833869, 9345.183359378552]","[500, 500, 500, 500]",482.4,345.5,14.5,459.42857142857144,483.5,20.5,482.4,345.5,14.5,0.0,0.5,1.5187499999999996,0.00028231199999999995,0.2980217203497887,-0.007865183365841707,0.5713016698757808,0.6384513099988302,0.011114344485758921,-0.39363838036855064,0.008526000000000002,0.0,0.5,1.5187500000000003,0.000282312,0.63124961015724,-0.00499118327362729,1.2223838056836809,0.7775708578881764,0.014435438630070643,-0.3665332006556647,0.008525999999999999,0.0,0.5,1.0125,0.00028231199999999995,0.3762938251097997,-0.014629500309577754,0.7448227763175964,0.8835195342699687,0.014884952427625346,-0.4035799672206243,0.008526000000000002
0,0,0,104520,104520,2613,2613,8040,8040,59.56368857239259,59.56368857239259,104520,104520,104520,8040,104520,False,13,default,2026-03-04_18-22-16,1772648536,134.98257517814636,1722.0358982086182,7,f75a3a54acca,172.18.0.2,1722.0358982086182,13,-0.007041130447760224,1.073052343868074,-0.3674786871387845,0.5515788119463694,-0.01827537304100891,0.5242303609848022,-0.3875475198030472,0.2627432699004809,-0.008693396051724752,0.8419350127379099,-0.398027765750885,0.43168458839257556,2613,2613,104520,104520,11185.561184495049,5839.820550913346,9208.85886405583,500.0,2500,0,1,11185.561184495049,5839.820550913346,9208.85886405583,1,134034.744,0.013,134034.692,133257.644,769.385,261.247,0.004,2613,2613,104520,104520,2.3548022598870055,6.6418079096045215,"[9984.58165665834, 5839.820550913346, 9689.147568833869, 9345.183359378552, 11185.561184495049]","[500, 500, 500, 500, 500]",482.4,375.5,14.5,459.42857142857144,525.5,20.5,482.4,375.5,14.5,0.0,0.5,1.5187499999999996,0.00028070399999999995,0.2627432699004809,-0.01827537304100891,0.5242303609848022,0.5718626201152801,0.010305292625222744,-0.3875475198030472,0.008392000000000002,0.0,0.5,1.5187500000000003,0.000280704,0.5515788119463694,-0.007041130447760224,1.073052343868074,0.7333447393916902,0.012516805050489936,-0.3674786871387845,0.008392,0.0,0.5,1.0125,0.00028070399999999995,0.43168458839257556,-0.008693396051724752,0.8419350127379099,0.7642414987087249,0.015871832943715466,-0.398027765750885,0.008392000000000002
0,0,0,112560,112560,2814,2814,8040,8040,60.208164692975814,60.208164692975814,112560,112560,112560,8040,112560,False,14,default,2026-03-04_18-24-30,1772648670,133.53775191307068,1855.5736501216888,7,f75a3a54acca,172.18.0.2,1855.5736501216888,14,-0.02073092559086425,0.6061030945607594,-0.36425164554800304,0.3065496193511145,-0.017707713417864094,0.39622333546479543,-0.38205768962701164,0.19914046302437782,-0.009858285294224818,1.2096038341522217,-0.389697144428889,0.6130895634492238,2814,2814,112560,112560,11185.561184495049,5839.820550913346,9208.85886405583,500.0,2500,0,0,11185.561184495049,5839.820550913346,9208.85886405583,0,134044.279,0.013,134044.226,133259.554,776.994,258.689,0.005,2814,2814,112560,112560,2.7409090909090907,6.683522727272728,"[9984.58165665834, 5839.820550913346, 9689.147568833869, 9345.183359378552, 11185.561184495049]","[500, 500, 500, 500, 500]",482.4,405.5,14.5,459.42857142857144,567.5,20.5,482.4,405.5,14.5,0.0,0.5,1.5187499999999996,0.00027909600000000005,0.19914046302437782,-0.017707713417864094,0.39622333546479543,0.775700428088506,0.010259411245594189,-0.38205768962701164,0.008257999999999996,0.0,0.5,1.5187500000000003,0.00027909599999999994,0.3065496193511145,-0.02073092559086425,0.6061030945607594,0.89861142209598,0.013972682143330098,-0.36425164554800304,0.008258,0.0,0.5,1.0125,0.00027909600000000005,0.6130895634492238,-0.009858285294224818,1.2096038341522217,0.7081324696540833,0.014743528765393421,-0.389697144428889,0.008257999999999996
0,0,0,120600,120600,3015,3015,8040,8040,59.69444400804537,59.69444400804537,120600,120600,120600,8040,120600,False,15,default,2026-03-04_18-26-45,1772648805,134.68703866004944,1990.2606887817383,7,f75a3a54acca,172.18.0.2,1990.2606887817383,15,-0.013141365877042213,0.9846163023085821,-0.3549550970395406,0.5013447240704582,-0.019466720785324774,0.8203540146350861,-0.3821571131547292,0.4102777083714803,-0.011286715449144443,1.348056403795878,-0.3815773834784826,0.6838925917943318,3015,3015,120600,120600,11185.561184495049,5839.820550913346,9279.117064041715,500.0,3000,0,1,11185.561184495049,5839.820550913346,9279.117064041715,1,134014.117,0.013,134014.062,133229.367,776.984,258.693,0.005,3015,3015,120600,120600,2.241477272727273,6.700000000000002,"[9984.58165665834, 5839.820550913346, 9689.147568833869, 9345.183359378552, 11185.561184495049, 9630.408063971137]","[500, 500, 500, 500, 500, 500]",482.4,435.5,14.5,459.42857142857144,609.5,20.5,482.4,435.5,14.5,0.0,0.5,1.5187499999999996,0.000277488,0.4102777083714803,-0.019466720785324774,0.8203540146350861,0.44359833796819054,0.010839700414726395,-0.3821571131547292,0.008124,0.0,0.5,1.5187500000000003,0.00027748799999999994,0.5013447240704582,-0.013141365877042213,0.9846163023085821,0.7314491541612715,0.012704054763681987,-0.3549550970395406,0.008124000000000001,0.0,0.5,1.0125,0.000277488,0.6838925917943318,-0.011286715449144443,1.348056403795878,0.4727337916692098,0.017828323187616964,-0.3815773834784826,0.008124
0,0,0,128640,128640,3216,3216,8040,8040,58.89715927317636,58.89715927317636,128640,128640,128640,8040,128640,False,16,default,2026-03-04_18-29-01,1772648941,136.51016855239868,2126.770857334137,7,f75a3a54acca,172.18.0.2,2126.770857334137,16,-0.015574331051625666,0.7505376395725069,-0.3510582134837196,0.3785866357031323,-0.016415827628225087,0.2825221359729767,-0.3745251735051473,0.14445035308599471,-0.011367903525630633,0.8025453388690948,-0.375272066394488,0.4090318113565445,3216,3216,128640,128640,11185.561184495049,5839.820550913346,9279.117064041715,500.0,3000,0,0,11185.561184495049,5839.820550913346,9279.117064041715,0,134286.922,0.013,134286.867,133502.327,776.661,258.8,0.005,3216,3216,128640,128640,2.6488636363636364,6.700000000000002,"[9984.58165665834, 5839.820550913346, 9689.147568833869, 9345.183359378552, 11185.561184495049, 9630.408063971137]","[500, 500, 500, 500, 500, 500]",482.4,465.5,14.5,459.42857142857144,651.5,20.5,482.4,465.5,14.5,0.0,0.5,1.5187499999999996,0.00027587999999999994,0.14445035308599471,-0.016415827628225087,0.2825221359729767,0.8481303453445435,0.010938377400210204,-0.3745251735051473,0.00799,0.0,0.5,1.5187500000000003,0.00027587999999999994,0.3785866357031323,-0.015574331051625666,0.7505376395725069,0.8102161685625712,0.010592385919413314,-0.3510582134837196,0.00799,0.0,0.5,1.0125,0.00027587999999999994,0.4090318113565445,-0.011367903525630633,0.8025453388690948,0.7616338153680166,0.01592950234989985,-0.375272066394488,0.00799
0,0,0,136680,136680,3417,3417,8040,8040,60.25996282206887,60.25996282206887,136680,136680,136680,8040,136680,False,17,default,2026-03-04_18-31-15,1772649075,133.42292547225952,2260.1937828063965,7,f75a3a54acca,172.18.0.2,2260.1937828063965,17,-0.02147215606999539,0.6360767199879601,-0.35389336730752674,0.3201614518960317,-0.020356378890573977,0.37074770629405973,-0.3700979818900426,0.1847459892431895,-0.0023677042045164853,1.0492709835370382,-0.3671771039565404,0.5415609826644262,3417,3417,136680,136680,11185.561184495049,5839.820550913346,9279.117064041715,500.0,3000,0,0,11185.561184495049,5839.820550913346,9279.117064041715,0,134162.852,0.013,134162.798,133388.612,766.19,262.337,0.005,3417,3417,136680,136680,2.486857142857143,6.690857142857146,"[9984.58165665834, 5839.820550913346, 9689.147568833869, 9345.183359378552, 11185.561184495049, 9630.408063971137]","[500, 500, 500, 500, 500, 500]",482.4,495.5,14.5,459.42857142857144,693.5,20.5,482.4,495.5,14.5,0.0,0.5,1.5187499999999996,0.000274272,0.1847459892431895,-0.020356378890573977,0.37074770629405973,0.8385622262954712,0.011075574182905256,-0.3700979818900426,0.007856,0.0,0.5,1.5187500000000003,0.000274272,0.3201614518960317,-0.02147215606999539,0.6360767199879601,0.8969057954493023,0.013705390705754758,-0.35389336730752674,0.007855999999999998,0.0,0.5,1.0125,0.000274272,0.5415609826644262,-0.0023677042045164853,1.0492709835370382,0.7793252348899842,0.01620609017263632,-0.3671771039565404,0.007856
0,0,0,144720,144720,3618,3618,8040,8040,59.56577259793463,59.56577259793463,144720,144720,144720,8040,144720,False,18,default,2026-03-04_18-33-30,1772649210,134.9779930114746,2395.171775817871,7,f75a3a54acca,172.18.0.2,2395.171775817871,18,-0.016909576387011578,0.8516944746176401,-0.34976398731981007,0.4296576920009795,-0.018367706976520518,0.5616585284471511,-0.3660618871450424,0.2798727959394455,-0.008767758356407284,0.8969408551851908,-0.3525669644276301,0.45505517621835073,3618,3618,144720,144720,11185.561184495049,5839.820550913346,9204.989859130494,500.0,3500,0,1,11185.561184495049,5839.820550913346,9204.989859130494,1,134363.095,0.013,134363.04,133523.304,831.51,241.729,0.005,3618,3618,144720,144720,2.370621468926554,6.706779661016951,"[9984.58165665834, 5839.820550913346, 9689.147568833869, 9345.183359378552, 11185.561184495049, 9630.408063971137, 8760.22662966316]","[500, 500, 500, 500, 500, 500, 500]",482.4,525.5,14.5,459.42857142857144,735.5,20.5,482.4,525.5,14.5,0.0,0.5,1.5187499999999996,0.000272664,0.2798727959394455,-0.018367706976520518,0.5616585284471511,0.6124333997567495,0.009602966593229212,-0.3660618871450424,0.007722000000000001,0.0,0.5,1.5187500000000003,0.000272664,0.4296576920009795,-0.016909576387011578,0.8516944746176401,0.61428131375994,0.01186446075561911,-0.34976398731981007,0.007722,0.0,0.5,1.0125,0.000272664,0.45505517621835073,-0.008767758356407284,0.8969408551851908,0.5504164973894755,0.012474049631661425,-0.3525669644276301,0.007722000000000001
0,0,0,152760,152760,3819,3819,8040,8040,60.102594839768095,60.102594839768095,152760,152760,152760,8040,152760,False,19,default,2026-03-04_18-35-44,1772649344,133.7722682952881,2528.944044113159,7,f75a3a54acca,172.18.0.2,2528.944044113159,19,-0.011592663924342819,0.6395799815654755,-0.34271592185610816,0.3268432698789097,-0.018489757451849678,0.4334424416224162,-0.3590016176303228,0.2163103679815928,-0.013619247156505783,0.5819424192110697,-0.3494696497917175,0.29322773913542427,3819,3819,152760,152760,11185.561184495049,5839.820550913346,9204.989859130494,500.0,3500,0,0,11185.561184495049,5839.820550913346,9204.989859130494,0,134704.29,0.013,134704.235,133865.989,830.21,242.107,0.005,3819,3819,152760,152760,2.3331428571428576,6.69257142857143,"[9984.58165665834, 5839.820550913346, 9689.147568833869, 9345.183359378552, 11185.561184495049, 9630.408063971137, 8760.22662966316]","[500, 500, 500, 500, 500, 500, 500]",482.4,555.5,14.5,459.42857142857144,777.5,20.5,482.4,555.5,14.5,0.0,0.5,1.5187499999999996,0.0002710560000000001,0.2163103679815928,-0.018489757451849678,0.4334424416224162,0.8244879325230916,0.010110153270215961,-0.3590016176303228,0.007588000000000002,0.0,0.5,1.5187500000000003,0.000271056,0.3268432698789097,-0.011592663924342819,0.6395799815654755,0.9263169126851218,0.01056487620233037,-0.34271592185610816,0.007587999999999999,0.0,0.5,1.0125,0.0002710560000000001,0.29322773913542427,-0.013619247156505783,0.5819424192110697,0.8365168452262879,0.013060738141454446,-0.3494696497917175,0.007588000000000002
0,0,0,160800,160800,4020,4020,8040,8040,59.574330751802286,59.574330751802286,160800,160800,160800,8040,160800,False,20,default,2026-03-04_18-37-59,1772649479,134.95857334136963,2663.902617454529,7,f75a3a54acca,172.18.0.2,2663.902617454529,20,-0.011057050812745555,0.8901621741907937,-0.33653668136823744,0.4547372978358042,-0.017732064984738827,0.5096526145935059,-0.35739016433556875,0.254946239789327,-0.013165230195348461,0.6440359592437744,-0.34821531375249226,0.3236084520816803,4020,4020,160800,160800,11185.561184495049,5839.820550913346,9113.172055420571,500.0,4000,0,1,11185.561184495049,5839.820550913346,9113.172055420571,1,134355.368,0.013,134355.313,133525.025,822.469,244.386,0.005,4020,4020,160800,160800,2.651685393258427,6.617415730337079,"[9984.58165665834, 5839.820550913346, 9689.147568833869, 9345.183359378552, 11185.561184495049, 9630.408063971137, 8760.22662966316, 8470.447429451127]","[500, 500, 500, 500, 500, 500, 500, 500]",482.4,585.5,14.5,459.42857142857144,819.5,20.5,482.4,585.5,14.5,0.0,0.5,1.5187499999999996,0.00026944800000000004,0.254946239789327,-0.017732064984738827,0.5096526145935059,0.38312434355417885,0.010000343017842776,-0.35739016433556875,0.007453999999999998,0.0,0.5,1.5187500000000003,0.000269448,0.4547372978358042,-0.011057050812745555,0.8901621741907937,0.8293462495009104,0.011986647802197175,-0.33653668136823744,0.007454000000000001,0.0,0.5,1.0125,0.00026944800000000004,0.3236084520816803,-0.013165230195348461,0.6440359592437744,0.6265020330746969,0.012009982360177673,-0.34821531375249226,0.007453999999999998
0,0,0,168840,168840,4221,4221,8040,8040,60.232507466802204,60.232507466802204,168840,168840,168840,8040,168840,False,21,default,2026-03-04_18-40-13,1772649613,133.48383450508118,2797.38645195961,7,f75a3a54acca,172.18.0.2,2797.38645195961,21,-0.01593548088290152,0.5686854287272408,-0.3285133597396669,0.2861786573415711,-0.018744529861335953,0.4883431981007258,-0.3515886088212331,0.2428064783414205,-0.014101641500989597,0.5736430178085963,-0.34647200802961986,0.2889567653338114,4221,4221,168840,168840,11185.561184495049,5839.820550913346,9113.172055420571,500.0,4000,0,0,11185.561184495049,5839.820550913346,9113.172055420571,0,134406.644,0.013,134406.589,133572.239,826.449,243.209,0.005,4221,4221,168840,168840,2.406857142857143,6.60457142857143,"[9984.58165665834, 5839.820550913346, 9689.147568833869, 9345.183359378552, 11185.561184495049, 9630.408063971137, 8760.22662966316, 8470.447429451127]","[500, 500, 500, 500, 500, 500, 500, 500]",482.4,615.5,14.5,459.42857142857144,861.5,20.5,482.4,615.5,14.5,0.0,0.5,1.5187499999999996,0.00026784,0.2428064783414205,-0.018744529861335953,0.4883431981007258,0.8123705744743347,0.009748660258628661,-0.3515886088212331,0.007319999999999998,0.0,0.5,1.5187500000000003,0.00026784,0.2861786573415711,-0.01593548088290152,0.5686854287272408,0.8930858444599878,0.010117995844276655,-0.3285133597396669,0.00732,0.0,0.5,1.0125,0.00026784,0.2889567653338114,-0.014101641500989597,0.5736430178085963,0.8130854825178783,0.013531574147721888,-0.34647200802961986,0.007319999999999998
0,0,0,176880,176880,4422,4422,8040,8040,60.602796672921215,60.602796672921215,176880,176880,176880,8040,176880,False,22,default,2026-03-04_18-42-26,1772649746,132.66814613342285,2930.054598093033,7,f75a3a54acca,172.18.0.2,2930.054598093033,22,-0.01538769351983709,0.47616358527115415,-0.3361951006310327,0.24197744684559958,-0.01664861012250185,0.5172750949859619,-0.3501188844442368,0.25951892187198006,-0.007342077653932696,0.849769675731659,-0.3462270021438599,0.43452945053577424,4422,4422,176880,176880,11185.561184495049,5839.820550913346,9113.172055420571,500.0,4000,0,0,11185.561184495049,5839.820550913346,9113.172055420571,0,134299.077,0.013,134299.022,133461.202,829.951,242.183,0.005,4422,4422,176880,176880,2.676436781609195,6.643678160919543,"[9984.58165665834, 5839.820550913346, 9689.147568833869, 9345.183359378552, 11185.561184495049, 9630.408063971137, 8760.22662966316, 8470.447429451127]","[500, 500, 500, 500, 500, 500, 500, 500]",482.4,645.5,14.5,459.42857142857144,903.5,20.5,482.4,645.5,14.5,0.0,0.5,1.5187499999999996,0.000266232,0.25951892187198006,-0.01664861012250185,0.5172750949859619,0.8393767674763998,0.009885784304272723,-0.3501188844442368,0.007186,0.0,0.5,1.5187500000000003,0.000266232,0.24197744684559958,-0.01538769351983709,0.47616358527115415,0.9564239240828014,0.011106141560178782,-0.3361951006310327,0.0071860000000000005,0.0,0.5,1.0125,0.000266232,0.43452945053577424,-0.007342077653932696,0.849769675731659,0.843181562423706,0.014319696222082711,-0.3462270021438599,0.007186
0,0,0,184920,184920,4623,4623,8040,8040,66.80035245460749,66.80035245460749,184920,184920,184920,8040,184920,False,23,default,2026-03-04_18-44-26,1772649866,120.36020040512085,3050.4147984981537,7,f75a3a54acca,172.18.0.2,3050.4147984981537,23,-0.01705656665199924,1.031769866035098,-0.3321134001016617,0.5155035605033239,-0.01568040654528886,0.72999915877978,-0.3452654848496119,0.36657784481843314,-0.013251908542588352,0.8445293049017588,-0.3330081154902776,0.42311443785826364,4623,4623,184920,184920,11185.561184495049,5839.820550913346,9050.647739522676,500.0,4500,0,1,11185.561184495049,5839.820550913346,9050.647739522676,1,132836.785,0.013,132836.73,131997.597,831.155,241.832,0.005,4623,4623,184920,184920,2.956410256410256,6.645512820512822,"[9984.58165665834, 5839.820550913346, 9689.147568833869, 9345.183359378552, 11185.561184495049, 9630.408063971137, 8760.22662966316, 8470.447429451127, 8550.453212339507]","[500, 500, 500, 500, 500, 500, 500, 500, 500]",482.4,675.5,14.5,459.42857142857144,945.5,20.5,482.4,675.5,14.5,0.0,0.5,1.5187499999999996,0.0002646239999999999,0.36657784481843314,-0.01568040654528886,0.72999915877978,0.46772320866584777,0.009760568602359854,-0.3452654848496119,0.007052000000000001,0.0,0.5,1.5187500000000003,0.000264624,0.5155035605033239,-0.01705656665199924,1.031769866035098,0.6233157373609997,0.009437452580598239,-0.3321134001016617,0.007052,0.0,0.5,1.0125,0.0002646239999999999,0.42311443785826364,-0.013251908542588352,0.8445293049017588,0.4937021533648173,0.011608217582518895,-0.3330081154902776,0.007052000000000001
0,0,0,192960,192960,4824,4824,8040,8040,60.25554636688754,60.25554636688754,192960,192960,192960,8040,192960,False,24,default,2026-03-04_18-46-40,1772650000,133.43283033370972,3183.8476288318634,7,f75a3a54acca,172.18.0.2,3183.8476288318634,24,-0.010555013548582792,0.8783538753078097,-0.3298604034242176,0.4469476689894994,-0.01388390795327723,0.5129816124836604,-0.3359683593114217,0.259132715066274,-0.00958317747960488,0.7460005501906077,-0.32019154727458954,0.3773797834912936,4824,4824,192960,192960,11185.561184495049,5839.820550913346,9050.647739522676,500.0,4500,0,0,11185.561184495049,5839.820550913346,9050.647739522676,0,132826.284,0.013,132826.229,131997.121,821.443,244.691,0.004,4824,4824,192960,192960,2.46,6.684000000000002,"[9984.58165665834, 5839.820550913346, 9689.147568833869, 9345.183359378552, 11185.561184495049, 9630.408063971137, 8760.22662966316, 8470.447429451127, 8550.453212339507]","[500, 500, 500, 500, 500, 500, 500, 500, 500]",482.4,705.5,14.5,459.42857142857144,987.5,20.5,482.4,705.5,14.5,0.0,0.5,1.5187499999999996,0.00026301599999999987,0.259132715066274,-0.01388390795327723,0.5129816124836604,0.8180589397748311,0.009350835262497033,-0.3359683593114217,0.006918000000000002,0.0,0.5,1.5187500000000003,0.000263016,0.4469476689894994,-0.010555013548582792,0.8783538753078097,0.9247063000996908,0.010563803213049791,-0.3298604034242176,0.006918,0.0,0.5,1.0125,0.00026301599999999987,0.3773797834912936,-0.00958317747960488,0.7460005501906077,0.8511647820472718,0.0116025646569445,-0.32019154727458954,0.006918000000000002
0,0,0,201000,201000,5025,5025,8040,8040,59.519727736859345,59.519727736859345,201000,201000,201000,8040,201000,False,25,default,2026-03-04_18-48-55,1772650135,135.08243942260742,3318.930068254471,7,f75a3a54acca,172.18.0.2,3318.930068254471,25,-0.012086093769453111,0.9253296511513847,-0.33139154811700183,0.4666187380041395,-0.015161871459955971,0.7097942590713501,-0.33535503844420117,0.3550331284602483,-0.008559475700409772,0.7691473762194315,-0.31239886581897736,0.3904389590024948,5025,5025,201000,201000,11185.561184495049,5839.820550913346,9150.909596986938,500.0,5000,0,1,11185.561184495049,5839.820550913346,9150.909596986938,1,132865.82,0.013,132865.766,132026.757,831.448,241.747,0.004,5025,5025,201000,201000,2.645505617977528,6.660112359550564,"[9984.58165665834, 5839.820550913346, 9689.147568833869, 9345.183359378552, 11185.561184495049, 9630.408063971137, 8760.22662966316, 8470.447429451127, 8550.453212339507, 10053.266314165301]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",482.4,735.5,14.5,459.42857142857144,1029.5,20.5,482.4,735.5,14.5,0.0,0.5,1.5187499999999996,0.00026140800000000003,0.3550331284602483,-0.015161871459955971,0.7097942590713501,0.5506851017475128,0.008574698739297067,-0.33535503844420117,0.006784000000000003,0.0,0.5,1.5187500000000003,0.0002614079999999999,0.4666187380041395,-0.012086093769453111,0.9253296511513847,0.8061904126689547,0.009081046016511945,-0.33139154811700183,0.006784,0.0,0.5,1.0125,0.00026140800000000003,0.3904389590024948,-0.008559475700409772,0.7691473762194315,0.6164494633674622,0.012153512014871618,-0.31239886581897736,0.006784000000000003
