num_healthy_workers,num_in_flight_async_sample_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_agent_steps_sampled_this_iter,num_agent_steps_trained_this_iter,num_agent_steps_sampled_throughput_per_sec,num_agent_steps_trained_throughput_per_sec,timesteps_total,num_env_steps_sampled_lifetime,num_agent_steps_sampled_lifetime,num_steps_trained_this_iter,agent_timesteps_total,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,custom_metrics/train_policy_loss_assault,custom_metrics/train_vf_loss_assault,custom_metrics/train_entropy_assault,custom_metrics/train_total_loss_assault,custom_metrics/train_policy_loss_defend,custom_metrics/train_vf_loss_defend,custom_metrics/train_entropy_defend,custom_metrics/train_total_loss_defend,custom_metrics/train_policy_loss_support,custom_metrics/train_vf_loss_support,custom_metrics/train_entropy_support,custom_metrics/train_total_loss_support,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,env_runners/episode_reward_max,env_runners/episode_reward_min,env_runners/episode_reward_mean,env_runners/episode_len_mean,env_runners/episodes_timesteps_total,env_runners/num_faulty_episodes,env_runners/num_episodes,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/episode_return_mean,env_runners/episodes_this_iter,timers/training_iteration_time_ms,timers/restore_workers_time_ms,timers/training_step_time_ms,timers/sample_time_ms,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,env_runners/policy_reward_min/support_policy,env_runners/policy_reward_min/assault_policy,env_runners/policy_reward_min/defend_policy,env_runners/policy_reward_max/support_policy,env_runners/policy_reward_max/assault_policy,env_runners/policy_reward_max/defend_policy,env_runners/policy_reward_mean/support_policy,env_runners/policy_reward_mean/assault_policy,env_runners/policy_reward_mean/defend_policy,env_runners/custom_metrics/strategy_assault_reward_mean_mean,env_runners/custom_metrics/strategy_assault_reward_mean_min,env_runners/custom_metrics/strategy_assault_reward_mean_max,env_runners/custom_metrics/strategy_assault_reward_std_mean,env_runners/custom_metrics/strategy_assault_reward_std_min,env_runners/custom_metrics/strategy_assault_reward_std_max,env_runners/custom_metrics/strategy_assault_count_mean,env_runners/custom_metrics/strategy_assault_count_min,env_runners/custom_metrics/strategy_assault_count_max,env_runners/custom_metrics/strategy_defend_reward_mean_mean,env_runners/custom_metrics/strategy_defend_reward_mean_min,env_runners/custom_metrics/strategy_defend_reward_mean_max,env_runners/custom_metrics/strategy_defend_reward_std_mean,env_runners/custom_metrics/strategy_defend_reward_std_min,env_runners/custom_metrics/strategy_defend_reward_std_max,env_runners/custom_metrics/strategy_defend_count_mean,env_runners/custom_metrics/strategy_defend_count_min,env_runners/custom_metrics/strategy_defend_count_max,env_runners/custom_metrics/strategy_support_reward_mean_mean,env_runners/custom_metrics/strategy_support_reward_mean_min,env_runners/custom_metrics/strategy_support_reward_mean_max,env_runners/custom_metrics/strategy_support_reward_std_mean,env_runners/custom_metrics/strategy_support_reward_std_min,env_runners/custom_metrics/strategy_support_reward_std_max,env_runners/custom_metrics/strategy_support_count_mean,env_runners/custom_metrics/strategy_support_count_min,env_runners/custom_metrics/strategy_support_count_max,env_runners/custom_metrics/strategy_assault_frac_mean,env_runners/custom_metrics/strategy_assault_frac_min,env_runners/custom_metrics/strategy_assault_frac_max,env_runners/custom_metrics/strategy_defend_frac_mean,env_runners/custom_metrics/strategy_defend_frac_min,env_runners/custom_metrics/strategy_defend_frac_max,env_runners/custom_metrics/strategy_support_frac_mean,env_runners/custom_metrics/strategy_support_frac_min,env_runners/custom_metrics/strategy_support_frac_max,env_runners/custom_metrics/round_robin_active_strategy_mean,env_runners/custom_metrics/round_robin_active_strategy_min,env_runners/custom_metrics/round_robin_active_strategy_max,env_runners/hist_stats/episode_reward,env_runners/hist_stats/episode_lengths,env_runners/hist_stats/policy_support_policy_reward,env_runners/hist_stats/policy_assault_policy_reward,env_runners/hist_stats/policy_defend_policy_reward,env_runners/sampler_perf/mean_raw_obs_processing_ms,env_runners/sampler_perf/mean_inference_ms,env_runners/sampler_perf/mean_action_processing_ms,env_runners/sampler_perf/mean_env_wait_ms,env_runners/sampler_perf/mean_env_render_ms,env_runners/connector_metrics/ObsPreprocessorConnector_ms,env_runners/connector_metrics/StateBufferConnector_ms,env_runners/connector_metrics/ViewRequirementAgentConnector_ms,info/learner/assault_policy/num_agent_steps_trained,info/learner/assault_policy/num_grad_updates_lifetime,info/learner/assault_policy/diff_num_grad_updates_vs_sampler_policy,info/learner/defend_policy/num_agent_steps_trained,info/learner/defend_policy/num_grad_updates_lifetime,info/learner/defend_policy/diff_num_grad_updates_vs_sampler_policy,info/learner/support_policy/num_agent_steps_trained,info/learner/support_policy/num_grad_updates_lifetime,info/learner/support_policy/diff_num_grad_updates_vs_sampler_policy,info/learner/assault_policy/learner_stats/allreduce_latency,info/learner/assault_policy/learner_stats/grad_gnorm,info/learner/assault_policy/learner_stats/cur_kl_coeff,info/learner/assault_policy/learner_stats/cur_lr,info/learner/assault_policy/learner_stats/total_loss,info/learner/assault_policy/learner_stats/policy_loss,info/learner/assault_policy/learner_stats/vf_loss,info/learner/assault_policy/learner_stats/vf_explained_var,info/learner/assault_policy/learner_stats/kl,info/learner/assault_policy/learner_stats/entropy,info/learner/assault_policy/learner_stats/entropy_coeff,info/learner/defend_policy/learner_stats/allreduce_latency,info/learner/defend_policy/learner_stats/grad_gnorm,info/learner/defend_policy/learner_stats/cur_kl_coeff,info/learner/defend_policy/learner_stats/cur_lr,info/learner/defend_policy/learner_stats/total_loss,info/learner/defend_policy/learner_stats/policy_loss,info/learner/defend_policy/learner_stats/vf_loss,info/learner/defend_policy/learner_stats/vf_explained_var,info/learner/defend_policy/learner_stats/kl,info/learner/defend_policy/learner_stats/entropy,info/learner/defend_policy/learner_stats/entropy_coeff,info/learner/support_policy/learner_stats/allreduce_latency,info/learner/support_policy/learner_stats/grad_gnorm,info/learner/support_policy/learner_stats/cur_kl_coeff,info/learner/support_policy/learner_stats/cur_lr,info/learner/support_policy/learner_stats/total_loss,info/learner/support_policy/learner_stats/policy_loss,info/learner/support_policy/learner_stats/vf_loss,info/learner/support_policy/learner_stats/vf_explained_var,info/learner/support_policy/learner_stats/kl,info/learner/support_policy/learner_stats/entropy,info/learner/support_policy/learner_stats/entropy_coeff
0,0,0,12000,12000,1200,1200,12000,12000,19.670383187860565,19.670383187860565,12000,12000,12000,12000,12000,False,1,default,2026-03-01_16-44-01,1772383441,610.0549011230469,610.0549011230469,7,726a788bca8a,172.18.0.2,610.0549011230469,1,0.0075489070499315854,0.04835591241717339,-0.4857840180397034,0.0837287682108581,0.004026242286272463,0.0462314139585942,-0.48637787997722626,0.0769055550917983,0.0015653137816116214,0.03432678384706378,-0.4855159018188715,0.05725079501280561,1200,1200,12000,12000,517.3618639999969,136.31591900000106,326.83889149999897,500.0,1000,0,2,517.3618639999969,136.31591900000106,326.83889149999897,2,610054.217,0.024,610054.137,609253.5,792.565,1514.071,0.004,1200,1200,12000,12000,2.4096815286624205,6.504968152866241,1.476245,-10.540232,-3.245848000000001,61.448082,51.653172000000005,234.600527,19.504125499999997,26.017341249999987,54.75238333333334,0.0223067135,0.012425911999999999,0.032187515,0.0502432637594503,0.0462411807634251,0.054245346755475495,3000.0,2000,4000,0.004962282868525896,0.0,0.009924565737051793,0.014370044678580777,0.0,0.028740089357161554,251.0,0,502,0.13261188766493193,0.08661236299999998,0.17861141232986388,0.16570209013439274,0.07640745607480484,0.2549967241939807,1749.0,1000,2498,0.6000000000000001,0.4,0.8,0.0502,0.0,0.1004,0.3498,0.2,0.4996,1.0,0,2,"[136.31591900000106, 517.3618639999969]","[500, 500]","[1.476245, 18.996241, 8.455551, 4.990715, 21.657918999999996, 61.448082]","[50.637302, -10.540232, 20.437956, 1.892614, 51.653172000000005, 21.18847599999991, 24.775728, 48.093714000000006]","[2.960328, 6.025038, 35.974876, -3.245848000000001, 234.600527, 52.199379]",4.907502818365677,6.168577891404583,1.563369582634385,494.463961289189,0.0,0.016848246256510418,0.009953975677490234,0.2794504165649414,960.0,10.5,9.5,900.0,8.5,7.5,900.0,8.5,7.5,0.0,0.5,0.20000000000000004,8e-05,0.0837287682108581,0.0075489070499315854,0.04835591241717339,0.14747990071773528,0.010943185281939804,-0.4857840180397034,0.0030000000000000005,0.0,0.5,0.2,8e-05,0.0769055550917983,0.004026242286272463,0.0462314139585942,0.04484529793262482,0.010365281312260777,-0.48637787997722626,0.003,0.0,0.5,0.2,8e-05,0.05725079501280561,0.0015653137816116214,0.03432678384706378,0.5949224755167961,0.013693789951503277,-0.4855159018188715,0.003
